 	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
EG10511	0.050617489613388966	0.6643588768720509	0.992574925074316	0.4091669066208204	0.9236100577449332	0.24966060926118747	0.9847307600120935	0.3785306776693611	0.7320194447161209	0.3127929277066279	0.9440555066717387	0.1496251681268125	0.6083009179820543	0.4784135831718801	0.7668078616575071	0.19726660353178108	0.5670202491360399	0.9949634428580498	0.19929861512326516	0.1374817008044048	0.6607298481626016	0.9671899977679219	0.6438463923800374	0.8451577212386467	0.9444537936357259	0.9811586675507451	0.9364076939495388	0.019243073283623086	0.9991152002098146	0.6763039607115726	0.8781333712203437	0.8580763343965839	0.9685816268123953	0.42009315076888853	0.9745636192872468	0.9943305083187923	0.09512291631801513	0.27772868598533895	0.8624278745693572	0.7868036408012398	0.9886077879638475	0.6676951623350029	0.8152564035994057	0.26817748402231656	0.970196289225972	0.9059027635602933	0.8923994635153354	0.896463167669882	0.019868418797449647	0.942214284625484	0.6689395368161541	0.8500242893485772	0.32942028146835994	0.731358585084456	0.5465277435412849	0.2767146114728237	0.9956479681259983	0.8867062696325122	0.7530572771832181	0.8983541984012163	0.49146704625228493	0.2458631363492986	0.8066607799337059	0.8752525588937394	0.40568791553329037	0.7748535299924698	0.6119312157964839	0.024087407460925976	0.5221801072478014	0.8224318942619512	9.097901437152296E-5	0.7009971268630051	0.5830977688877509	0.793325161488975	0.6357103342920198	0.8887503705343052	0.21746097043407808	0.6473801548774073	0.9083138111196171	0.9084808308108815	0.17857235293116458	0.7872226695969354	0.9636913378566895	0.611438298524504	0.9960110647709275	0.9800928361939024	0.0014330675613147144	0.9731392498275152	0.33031997539154534	0.0434147550941774	0.6701782966793518	0.5802609118501727	0.0029852037405600374	0.9659857661894402	0.9856038595685408	0.31875940175740947	0.7134729123896143	0.9227727416081244	0.7154835682268026	0.07702581511483177
EG10377	0.06477499745868419	0.41688081957121875	0.9785605366938853	0.2388606190495615	0.8156207723916291	0.16531479481904618	0.8888865582975508	0.31313779121877	0.8170540479173807	0.19562866176882318	0.7989649087774244	0.1251473033124628	0.4182031237524785	0.24441094910343203	0.675207676517081	0.12934806854381117	0.264890569197419	0.9879675423834887	0.12096150389403802	0.1117725335008453	0.43131713244022873	0.7370098301636948	0.270102997586617	0.5724087965898946	0.8169696776737971	0.936880181698647	0.584279339537256	0.02485577049317298	0.997545591029362	0.36634605671482495	0.8311313753004317	0.7378159678956315	0.9265967559909183	0.2583904633954971	0.9336283659560565	0.9867224658302041	0.05940984667067929	0.14620837894491018	0.919364610924263	0.624181891864405	0.961053014727205	0.6020340769722351	0.9127135067815482	0.18796870024639334	0.8188916091040787	0.7504339971689568	0.5782114469900834	0.7216631883301544	0.02735569236345711	0.767491738260098	0.6222787286375396	0.6825081176796909	0.16962110973671818	0.5477605509090175	0.4499493685410895	0.12600308777322408	0.982156555727657	0.7987987958913481	0.4582209130404779	0.5935904762318939	0.29603287864341554	0.14972029208779009	0.5050374834251795	0.5032813001536496	0.23134728963447668	0.459228217137218	0.6500003144358476	0.03251862795047474	0.2669422313699464	0.7368788482770822	0.002485998029168057	0.4773591043851343	0.40739210711071333	0.5897085780920186	0.4346600128869324	0.7455241560475491	0.12134678957212543	0.3983825020536407	0.9754130720796927	0.695171451562353	0.1286046080074672	0.8247973623362805	0.8779325288721914	0.6362283913575915	0.9900746380847328	0.9627590593244747	0.008541087361247689	0.8461616147414295	0.2728377140783578	0.04507771949099309	0.5482322937658426	0.3905294356419567	0.01350360710923584	0.6630340342302239	0.9248966897171316	0.16105727996491048	0.40411095779391687	0.9288403021800871	0.6929860874230976	0.08086572575310651
EG12608	0.13449726850298657	0.2454764190390319	0.32831763571305517	0.3618519338279751	0.31941374080206547	0.22317595445828758	0.3126189272852245	0.32475329040498185	0.406004061845219	0.33310660110241164	0.3092074150137307	0.3063256876942311	0.1904370044406738	0.15857582161466924	0.34460081451125657	0.43098183572072074	0.24978793939367483	0.26696702896045177	0.3298844617560617	0.15946591214045122	0.2567758021478549	0.3549992730339008	0.264814453928796	0.20411426679775407	0.2907802240428703	0.3499139873461075	0.21443318776801776	0.172848103627533	0.3502997560575679	0.24475712641188482	0.3815352364501988	0.2914093986689725	0.30017983600428283	0.5360165128574136	0.3272508598054706	0.31297197821742506	0.24795482872930408	0.3022147851148701	0.4186258635918848	0.35854040659909725	0.32739776101387263	0.414924673727474	0.33217634835375354	0.30433475443404145	0.31087090994273886	0.3143937903659982	0.3170963075208949	0.32716860973929845	0.33719391291016154	0.25208397228172513	0.23071395298724684	0.34194339898926135	0.374339859408634	0.3137693712613335	0.46382129266945715	0.22317674557434478	0.35467289106767846	0.33720434728745735	0.29062450046429356	0.3303810063373573	0.1558669084703795	0.293634628616861	0.3901580118666477	0.31477846824033984	0.4252678503629905	0.373627710699033	0.29184789947186535	0.18750104926854042	0.41104565884847777	0.3791161468025286	0.27885423622490096	0.3291694853946175	0.3312940267537497	0.304069018686809	0.3382426839854421	0.4044447985534565	0.3227409948696204	0.29912285287989665	0.303385295229359	0.34111866073958264	0.26836715227751534	0.2251664971597423	0.3626612666014904	0.30142402787758127	0.37269843681929293	0.29860529029191674	0.320136075861368	0.26856172840189063	0.18549127078923008	0.06986404381495245	0.3780278906710604	0.16290067043830317	0.3053182032400079	0.24338518715294244	0.19744287308274852	0.20587678391130912	0.2782065168172329	0.37586320705808873	0.3213803001280599	0.3201865633632155
EG10820	0.921974391765987	0.6696921127051493	0.5569946094014785	0.7139933894691733	0.6861645466055052	0.6871441913636644	0.6408836116292298	0.52912370666047	0.6038165805045452	0.7987070846548862	0.7205982329018589	0.7525684431300091	0.7042266651837178	0.6895069023829729	0.5222453209978234	0.8950210398297236	0.7155567496598084	0.6445165865168168	0.6339691419170398	0.8432028561418086	0.8685465533082497	0.8749518245341263	0.7970246326720825	0.6060901713898702	0.6699278237263303	0.7512787257047112	0.750296856025961	0.6977671997527599	0.5589229949769959	0.510829327216029	0.7736847385765008	0.7880907119093037	0.757973786641718	0.5637352485216088	0.6499997985105918	0.7699323328824903	0.8563591953240758	0.8630075629430426	0.607404267560881	0.7357714263227968	0.6405307615041735	0.7502058558562338	0.5936937931743637	0.6692349552308777	0.6876256126391262	0.7459227844502793	0.8262930661164217	0.7343009470781507	0.6921818050927305	0.7089114385923089	0.8318183236663053	0.7418020400473213	0.881900209752277	0.7226941524259468	0.7343109417629533	0.8717809411281003	0.744416703110715	0.6707461666615199	0.7955834488664596	0.6367420376512557	0.650295955637919	0.7447462506681979	0.5513179756367783	0.6635764798592109	0.737679993559929	0.7314527361908868	0.6963327249974713	0.6500001929604848	0.6398946801094557	0.6457624606726454	0.8379799852789255	0.6050995338864171	0.7777041265762881	0.6688843797597623	0.8767255040351855	0.708487561135797	0.6954811410174558	0.5526700405821894	0.707314250840322	0.7186187191717561	0.8996189685992546	0.8147708544112721	0.6044287025139267	0.7237598096827326	0.6237337453075621	0.5559265929108106	0.9438861026161111	0.7151719749755265	0.794859277210272	0.8939329833278058	0.6065864326572827	0.6486105258288407	0.9562141824968161	0.7159386683864459	0.7328307784150088	0.6786579682846772	0.7799150452744303	0.5184639220230464	0.6992390949432401	0.7048492467654635
EG11811	0.04520059640233146	0.16949363694494765	0.863596962168937	0.0916091883676615	0.8687968606563988	0.07980783952721879	0.8997717428507683	0.1437376006533106	0.4072527621900669	0.09475633758187439	0.4366789852687236	0.052157086433061314	0.3022888219898945	0.18899855787893863	0.5198936468242956	0.04443454026061123	0.1829750569499936	0.7989672130539605	0.09877463465432466	0.07310178414657512	0.3712184685650755	0.6628618093835745	0.22777808740840622	0.3310118513928004	0.5501170502802956	0.7490863678207388	0.4677875647813884	0.005815600118897091	0.9920052600572137	0.20851776887904508	0.5003271580819156	0.6520520911740003	0.8025273776436079	0.17502807746447535	0.765581292642116	0.8241955320843758	0.039043232543785354	0.09852530691608917	0.5331790420360564	0.2556978229493551	0.9376065373988	0.36263995166674284	0.7655283235437894	0.09150754982066242	0.6965036830879998	0.7116793533977903	0.4054799055803002	0.4621237489669561	0.006475232704565607	0.6677867675922673	0.47942804033807	0.5688981745057555	0.14176916237063403	0.3725006100965667	0.3108386163644985	0.08085691156042453	0.9735262377059796	0.5205055857625329	0.5508157158450017	0.47385574078539633	0.18561542943578704	0.08908344091786427	0.28736209725922895	0.5014156877861635	0.14356693538682402	0.24173877866131874	0.4355545355325409	0.007381214391494083	0.13920543327023122	0.6143919746996499	5.7275494381199075E-5	0.29383796662472095	0.26747643171888263	0.523527196987527	0.26016656358510454	0.362317438937949	0.06960920489102908	0.22936952157910812	0.7422418503496061	0.41626332907339875	0.04661122638661951	0.3826066338389151	0.8279538864774258	0.5151091509188842	0.9045809185930239	0.9119011739103694	5.336337126022001E-4	0.6939765110965148	0.14390902923673984	0.011727725004044433	0.38965958935785394	0.2612576593439132	0.0011343089421007055	0.44705874382979166	0.8819693881054823	0.10918060730919944	0.2771967145157445	0.5684057968730922	0.5319157310733458	0.02801953113514726
EG10235	0.020345544299974667	0.15289570013518516	0.8744294934342484	0.13020967068300995	0.28205711689052304	0.7749874907543134	0.7216029728949203	0.3245624137888344	0.006495014594380126	0.6801039357436771	0.6589656403996303	0.5723446045387174	0.8408670414110686	0.784219638987115	0.2605122000524473	0.1311091572978067	0.8878220731434288	0.6909182598911346	0.4852341006226931	0.9374015783227813	0.04873178371286434	0.7893396251959468	0.8117122548346691	0.6816719214022772	0.48585449124015645	0.32370837568546107	0.9683933784160536	0.8154985018315161	0.13670476301033566	0.20764821013815782	0.054629493683915335	0.038343305942165305	0.6599304359337197	0.640189789292492	0.37807518883431857	0.8315927130021844	0.6499998966498443	0.4553387957325539	0.4166331969073908	0.37182863139420513	0.5511025837016006	0.1156058066125726	0.7589441218928784	0.8711288801696724	0.6385809961957705	0.3205823463050007	0.1745331902274146	0.028674570079932987	0.2688807026763105	0.4198074724881592	0.9408139245956326	0.30863289867889404	0.10626780723493623	0.570098823618731	0.575314937134588	0.6782622721771365	0.7668701835799615	0.5745265170493506	0.7345641471359133	0.3840362199612272	0.9519902619495632	0.6674996646723506	0.809416270411126	0.22657799477849033	0.28937774315623305	0.4206909660198146	0.7812854111387063	0.7919804121053347	0.06916353246155237	0.03723508430606855	0.6909931073615619	0.3860241389319159	0.49372533824389897	0.5702565948773827	0.6067415132147349	0.03294816148466059	0.6752047612296466	0.3023682478900494	0.022365409505967836	0.20656162161232233	0.8685097553453703	0.7680714160561464	0.06158060844833714	0.7631944734920333	0.663595977592861	0.2853746196171327	0.2780496044763519	0.012117930576019417	0.9067705792172482	0.9952385512677571	0.5015833736788479	0.9850170484975888	0.46818527793124015	0.8050700425254733	0.966566821629473	0.9136053434573779	0.3866537444449154	0.08745872795056239	0.6396821542655282	0.6476395488654686
EG10956	0.04566457157313471	0.3622352978239557	0.5091601555555905	0.19901395756814855	0.509847893597084	0.12228256671541847	0.39961047071438865	0.2506244549993244	0.45055396879973636	0.24805371385814967	0.5652230045916873	0.10178111638290462	0.39728395069386463	0.3052335613228504	0.4848334130562303	0.12265260759257322	0.40418449351764896	0.5976860579640478	0.15907448181199665	0.11069098163656522	0.4825527668517549	0.5696979224947883	0.29839954206753133	0.37912791650939837	0.44661625371531255	0.4221776467737981	0.3967467445881658	0.024545443448693152	0.5135170809467333	0.3955026742584773	0.5416395801107089	0.4813776882659741	0.5002425695186132	0.2779170380579656	0.6267989032031117	0.4034676899260076	0.07241020314496145	0.16905716554919722	0.5311024552950298	0.5228719380051814	0.5019392858526502	0.5846246446099583	0.5384438058019898	0.22166652840221043	0.5672073296807193	0.470204972726725	0.4419817409404204	0.5414762814052028	0.029011449160002954	0.4966503849933802	0.5734053665536201	0.5271775719761941	0.1847602006870895	0.45893416672643816	0.4782804609187608	0.16380447548934557	0.5218590426811893	0.4468967697551963	0.5443829193781293	0.3431480203930506	0.30133176581178023	0.15353088818831392	0.44693394769353206	0.3845989330467956	0.2037883460917436	0.4744765894424258	0.7092154215964215	0.031101705790511767	0.27283373271211137	0.4857680403875075	0.018564173211802537	0.3361699323696703	0.3570046742038715	0.502863889339636	0.36830145553250637	0.45670258326269575	0.16885651541670138	0.256059007560566	0.4753311783671972	0.4901180951632173	0.14363956439176667	0.45180638079699087	0.5006061679649119	0.5397232497989897	0.6485159084065828	0.5079320904000396	0.014978467541989055	0.5275328377387554	0.16498792247181476	0.035693160156300766	0.565854241752083	0.38010943944514164	0.019057023167056205	0.5991957534196359	0.4432956359976227	0.1999162709503892	0.3453346400718543	0.524340594469811	0.43931145579582437	0.05973522317878185
EG12243	0.10647833127428383	0.16129897303052954	0.20420726064677844	0.1550437268294881	0.14277774648789146	0.0775046651214065	0.15361248790250742	0.12292214973784288	0.19477850239735342	0.10132875065409473	0.17748050802625356	0.1451706687707395	0.1863133563118482	0.14509928013969836	0.17704694918051236	0.13040208187540053	0.14243775221541305	0.15327230970757938	0.1054806289846663	0.0980322890424658	0.21374602115289595	0.21139797860122272	0.17307624245138262	0.14488581974854764	0.17049523551503293	0.1929952121477706	0.16511903392606664	0.09075010934188854	0.12404095555498032	0.1439028394200765	0.20420346991211036	0.19403223586452897	0.18245887641202427	0.12936999206933944	0.22267728569542808	0.14813968245469303	0.09540845407312541	0.12344553487268112	0.1698590458172625	0.216526247486513	0.14532858417821548	0.19475850264581754	0.17777676202192647	0.1422555507297211	0.15739302009316009	0.19678674349066136	0.19794048379458484	0.1800838435763719	0.08834497820032487	0.17824539556050684	0.17161868372197508	0.1791590445385372	0.11585007858562654	0.15149840101477202	0.20840900587012798	0.14397510454667578	0.16878564985481143	0.14335886795056202	0.16720420529733235	0.2042716554000477	0.154878261250425	0.10413419480610074	0.18695324635529373	0.24923525636047014	0.12365644774528435	0.11224344507519704	0.24771188855936527	0.08814620297415159	0.10740679318133164	0.18768220316472908	0.10320321158035459	0.15287152652722347	0.20653873895890007	0.1269029329731418	0.12636661882099842	0.1510502021096955	0.13227977681881903	0.1924626337290263	0.1657094989022849	0.19700141665599122	0.1091817992973861	0.14981459654485024	0.16402339800106316	0.193968213131454	0.14294290157167253	0.14185811517423993	0.09739342910569142	0.16075628552814641	0.11695450588032509	0.12313223622931	0.20336903317421415	0.1451452883299558	0.07815116384025339	0.1195578083157357	0.13906635450305566	0.13359453178073316	0.18304870902220796	0.1955612872337704	0.19327442079522086	0.07707486249842871
EG13566	0.9234376197197361	0.6861064272814401	0.8318503973197813	0.8356118884388002	0.8463759152525793	0.7968886489590558	0.8026970126026294	0.8179937484263139	0.6364722149065929	0.7778569754372486	0.7275116943187724	0.9562648612309063	0.8357484855730744	0.9402265132524816	0.8055704647181604	0.8382107014641521	0.9128077657574513	0.9576568707057995	0.8794890911282862	0.8097822982832705	0.9341326604997946	0.8907768147338737	0.7478873647343494	0.733596433325215	0.8799565738264872	0.7961308454803252	0.7739209955061424	0.890988852139854	0.7470065011239742	0.7217803882116043	0.6695079060505408	0.8590017418429037	0.9104343052394949	0.7200441256988346	0.9578247572658318	0.9306524056367638	0.9230584275393787	0.9569243282504162	0.855888575078018	0.7522517249533307	0.7370468849284852	0.7926235655645978	0.6919865372235535	0.881728591862552	0.7327683495412544	0.8588332081113544	0.876835510514513	0.8344177367984651	0.7798556318824861	0.7190646033718486	0.7453866947263479	0.9592657547775882	0.9211978684559184	0.9293566098460521	0.8171636281199072	0.9385417946610379	0.7289744005644797	0.8563750402631395	0.8128107979574202	0.6646950028555573	0.6253305747730857	0.9268985748338018	0.6486529887763447	0.8117556705306795	0.9063912261941894	0.8289244349601901	0.8552326534416501	0.9462813057001656	0.8310056892556603	0.6568057118030254	0.9099899027960474	0.662069335840436	0.6952014239435605	0.8829894536575638	0.8385552733503362	0.8579053540012417	0.6869505941958165	0.6605546640386061	0.736657411136457	0.8966891489502347	0.930375762732306	0.8979425004708167	0.8365328088940441	0.7183337926610097	0.9061839760209043	0.7680531323521022	0.8561774925932374	0.7797440122480019	0.9204300088909896	0.8727830850524704	0.7318483995059009	0.8646783059336257	0.9720460980219505	0.9445915728403969	0.7005067959859621	0.5803442981132209	0.8605390809161441	0.6155180179871381	0.8492665572375294	0.8944736983422159
EG12621	0.09461443804199565	0.35612535377872057	0.7219691636495704	0.20663601286724653	0.7511373958735756	0.16606777339615128	0.45419593007546344	0.2882552738665124	0.6387497589932821	0.21319036219499118	0.6675921222234197	0.19406135996278548	0.39615361068894456	0.33555214537013606	0.49984583361648754	0.18825113418325756	0.32379985086585905	0.7987225109697375	0.22654166428022546	0.15109799382516984	0.44039471649903666	0.5867915814364948	0.24543849411813579	0.43694603054210857	0.5392481391440405	0.8007775637902443	0.4503608265588828	0.1009126146279408	0.7130957285542122	0.3885440580955988	0.3911887711355313	0.5323110729994792	0.6194651383399783	0.2836417040956273	0.6407253890946087	0.670929156406216	0.13750567709126243	0.24687844086811317	0.6373345272608651	0.38390055023181513	0.5266132990578046	0.5305731800345622	0.8352351820931833	0.2071854118891721	0.7171067999180263	0.6841086255698567	0.5728950714916459	0.5277963155492104	0.08398540975503958	0.5975194719809072	0.6040234422579024	0.5710254313343012	0.22669955107498604	0.4809441223503197	0.47903264526470907	0.1749483235758337	0.6957096751455847	0.6089740171007048	0.5344616154693814	0.47352766471296603	0.32692396892488357	0.20308860957404343	0.5298551873010354	0.591218194954765	0.2646969624832939	0.3998163037541452	0.44063752436725234	0.09172978576337822	0.3029531726776604	0.5130563998760335	0.03993471441841695	0.3757371380892952	0.3365057209858706	0.5901116092450598	0.3244019630337227	0.5650918456591426	0.15596469972117508	0.38439736237450794	0.6499994893037581	0.46650343319814713	0.16053935385347506	0.532608598554804	0.9080939867294638	0.4652630501736298	0.8029925155109712	0.6463467532372248	0.04337708096075314	0.5597753534901705	0.18820874981217106	0.0797669503141066	0.45027329072684363	0.2940722998680664	0.07862560490607416	0.6894238346362327	0.7626246520135069	0.2543633178698412	0.3411882116920951	0.6382432230298262	0.5324522181577789	0.11869401167901517
EG10163	0.0565966479464292	0.51317715146232	0.9898200013424396	0.28831311202379284	0.9632638189778162	0.22656480627611175	0.9880607729247406	0.5326380609435275	0.9215430964046343	0.2816930341968072	0.8236305097381832	0.18053669364810626	0.5373782145059413	0.38812760674029256	0.893131222337136	0.19487469791719975	0.5945915204552478	0.9949899926495825	0.21394581649991773	0.1431178197694054	0.8434446763537924	0.9740247528310612	0.5301711468175212	0.6700902583348778	0.9725584698532093	0.9846563716142686	0.7456487919408306	0.014159076355608608	0.9990611624888261	0.6243123453444505	0.9221629778640256	0.8242663257144591	0.9726137124732587	0.4248091464843202	0.9703415297793124	0.9940596399032383	0.08766165693294939	0.2646496279471139	0.9596501353651589	0.704302584966823	0.9847796120907184	0.8250931881878789	0.9433801194893269	0.21026595880714236	0.9683766952833537	0.9197517797981598	0.7739785682340933	0.8682335470421103	0.021763660087439234	0.9056950042038366	0.9184892227565825	0.9090225522044789	0.3899176572586699	0.5981131528541181	0.7366543397346249	0.20609636558344185	0.995667137013993	0.9368445801577747	0.7243409163883242	0.9632439103806589	0.530125721868404	0.22942188967247293	0.8389836280418501	0.8669853695162372	0.41916772206487607	0.5961246157898925	0.6609480445493862	0.02340302197935698	0.36363136490163256	0.924373411508145	1.0744573759375746E-4	0.7342368903475889	0.5745040408912372	0.9047622770527772	0.6839280618598109	0.8732052129049824	0.17805587688091862	0.547146986673626	0.8649936167804739	0.7939487506476013	0.13715306026806975	0.8076835143207979	0.9691798860949274	0.809886259784273	0.9961578338827026	0.9532223801410153	0.0013683500353932228	0.9742116873421578	0.3084244152986961	0.038405403860345494	0.9001956051678232	0.5233130569054381	0.004510930692910616	0.9471816196139462	0.9881810995857165	0.3346995479065712	0.655100587996015	0.9619477570567768	0.8077842443901143	0.09216386437504927
EG10061	0.07839230128096447	0.8677951964389439	0.2106974067256811	0.8479725322001634	0.866311898827594	0.18297335325823666	0.18903755600912125	0.7072754730233501	0.9969351651519153	0.4345752932957713	0.2171560018542272	0.5010881851747305	0.031506335939143586	0.07443874761785033	0.7319705426159722	0.9675252579804978	0.1356938242846031	0.24551665792888788	0.5094433322508282	0.03165338185505468	0.9821843414053962	0.3558396251667954	0.37592926726262577	0.30943309078261577	0.6825561786859484	0.6790364453650563	0.016557921154388384	0.1509164802293235	0.9374448196735968	0.8039958540454207	0.9689413141626334	0.9827752550742994	0.5389974735834162	0.6703034579564996	0.9573381137060804	0.11687156768990611	0.18025002139410015	0.6576336217929477	0.6440665718371691	0.6841368084332965	0.47802090706079425	0.9504218213703738	0.37715933617349406	0.1785825077546647	0.4381765720728131	0.9581903545476903	0.9660328638942862	0.9869817949532519	0.8733653590479018	0.6538534793399956	0.06027882635003262	0.7159868988854216	0.9577989150467722	0.4955864032556549	0.6705053727270838	0.25467118976913844	0.40487734774208767	0.25298149636316786	0.20279741067613563	0.6553289830443361	0.02133633456503321	0.36336870951544387	0.35119821447408334	0.9354526415760851	0.9356307842634148	0.7570828323090905	0.14297298944727552	0.15816695782111412	0.9347929844474718	0.985616386963009	0.2891607868408259	0.820633301365177	0.7264589898804079	0.2960135842383702	0.37900563199826615	0.9838350995770362	0.359585413933451	0.8598642409558843	0.9905252607796946	0.9198486201827688	0.25742450132826966	0.23477917997077163	0.9822244141349981	0.17519866441809756	0.25693130414430393	0.8096476357195511	0.9233142676736505	0.9941143855850325	0.03245816920565884	1.205727070510874E-4	0.6108412269021583	0.001598350737104453	0.5669825584387311	0.03961199782900151	0.030909729949216532	0.042328709713478456	0.7647596995344305	0.9522968598711034	0.34309125835218923	0.4401914253452898
EG10456	0.05626652425970286	0.20403145842970727	0.5587223603036858	0.09220861032292624	0.4997981762150445	0.10824264449093576	0.6258078066201498	0.16805424068010208	0.39879391693336685	0.16752624058185966	0.685055159265553	0.10242947375851273	0.5430238119475495	0.2599324889785972	0.4663543863349286	0.060833394348207344	0.3183989642748288	0.7824558926789852	0.10964606066942714	0.10816164773703071	0.22539587227637323	0.609635257745504	0.3214958708253304	0.41307767740528784	0.3859427033831106	0.47970962868945105	0.6579314574058165	0.029569036206663023	0.5570571102366393	0.20638204219950373	0.41087710344544726	0.3506634180994387	0.6675401000954923	0.20259704460034555	0.37489893713498523	0.6101045785983212	0.05225157222213068	0.11425072162239698	0.5001999503607188	0.33756584890056335	0.47762021814007993	0.29423910878136084	0.6121266077767831	0.14862352969572337	0.6704831076033678	0.4384879102674579	0.36708788029457834	0.30217776178371647	0.011071051608930836	0.550980199969448	0.7236223148881187	0.3807594345768986	0.11335047790000177	0.4542815532810618	0.36048056540289164	0.15330467021631058	0.6532942121107242	0.6728548004249411	0.5517194969827928	0.3857766717617877	0.3283991498869321	0.19918899020331657	0.38640815451494853	0.37984025479418393	0.1685967115609106	0.2620707430258658	0.6499998352914765	0.02723915154003736	0.16400719463529828	0.36466235816666737	0.008194017522330215	0.30857649716202035	0.344712067122243	0.5250608850708717	0.31373005904931567	0.3938010725270337	0.14294580649622654	0.26565428635487903	0.25976860922825323	0.3707194601671797	0.12047420115055257	0.4744945123145328	0.35389458967293774	0.5185183745932745	0.599540872713681	0.5161396683684337	0.0036629862169360546	0.3473781372794756	0.27590538160166633	0.04670676707263993	0.30968157419746556	0.4270006647524313	0.006494688444138249	0.8391075781034405	0.8342084850883743	0.26897323712903215	0.36194035006558617	0.43894881235793587	0.4532044618822419	0.03914331323761855
